Date,QMJ,MKT-Rf,SMB,HML,UMD
2024-01-26,-0.0009168730538673885,0.001097913791183718,0.0005573675158838597,0.0011664942335097971,-0.002722524164052558
2024-01-29,-0.008441562769495385,0.0059444580452123995,0.004231365088308966,-0.0038383931668769617,0.0014049330322909335
2024-01-30,0.006434552898613806,-0.0009392357819072278,-0.007294753930729715,0.0032860143414997736,0.0043244097959180845
2024-01-31,-0.000768650546652027,-0.00893979415411826,-0.0037276820566639842,0.0015391532483121553,-0.0009551664053451972
2024-02-01,-0.002688405227679461,0.00674151396053344,0.0017441392106044837,-0.0056253636080813045,0.003457965418778536
2024-02-02,-0.0027545813542792395,0.002998403392790462,-0.0073076392440715445,-0.006388155079081342,0.012327111512347905
2024-02-05,0.0012359033116842262,-0.005699123123346218,-0.005043184936587532,-0.0056163653457283165,0.008301511738467646
2024-02-06,-0.005033644430896791,0.005067206061942581,0.002367394452933861,-0.00087767170010135,-0.009776773481341428
2024-02-07,0.0022095857291997874,0.00454786054739532,-0.006481458649622788,-0.004696702694366408,0.009446140220379167
2024-02-08,-0.003735957558576823,0.0007854698525497814,0.007504066215017154,-0.002755639091196371,-0.00013773415210232464
2024-02-09,-0.006696117905690158,0.003918917237106659,0.006403447236736177,-0.004947875490296638,0.004614783606217404
2024-02-12,-0.005007071289350828,0.0014839226820236287,0.008402407423134655,0.005977456652884118,-0.010975057446644045
2024-02-13,0.007771516050100285,-0.014100942180784299,-0.014561802363101676,0.00021661122585721625,0.008715957229514999
2024-02-14,-0.008378738990822424,0.008313642444959716,0.008753952227686587,-0.002841222073204003,0.0028666614839637362
2024-02-15,0.0006448186614490599,0.008526064743695404,0.0034421753081505914,0.004928489201171554,-0.006713221391065617
2024-02-16,-0.0008826895235009059,0.0003587118106195584,-0.0028645474546555344,-0.000798700075602433,-0.0024803782522614913
2024-02-19,-0.0003177154078128597,3.420690049163929e-05,-0.00019259159321625245,0.0019342586944248012,0.001126103177455806
2024-02-20,0.007179171721104999,-0.003937619174763291,-0.006933490867146215,0.003867397060374545,-0.0008757997628204811
2024-02-21,0.00853557665303462,-0.00039068205812537316,-0.0064785803635523985,0.0028983620534084997,-0.0020741759236087183
2024-02-22,-0.008260283691556056,0.015262444047656637,-0.008420306921991834,-0.008325767865206413,0.014428319788895218
2024-02-23,0.001285383855597668,0.0011788976044459622,0.0004089229556232599,-0.0012564692400865145,-0.0010795681086043045
2024-02-26,-0.005876147831390201,-0.001504563286341687,0.008909686483781853,-0.00326800976556338,0.004917326818593796
2024-02-27,-0.008996478647945196,0.002420264170903173,0.006536444862724667,-0.0004905870756424964,-0.006627828982790311
2024-02-28,0.0032390534777159627,-0.003547157348476282,-0.004745991900415334,0.0003815537715593162,0.0032831082143051594
2024-02-29,-0.0001272103391973359,0.0035596738645140213,0.0010350951022226542,0.0037068843939656528,0.005213027307294563
2024-03-01,-0.005810380092214697,0.007701003571201815,0.00020796745724001954,-0.0019882612795762635,0.0021093326024321894
2024-03-04,-0.0022857107373004688,-0.0004744866921627878,-0.00411990253965188,0.00019484007437970037,0.005166238306722416
2024-03-05,0.0021067686111878904,-0.007548195068998784,-0.00385481085665143,0.007252158573231418,-0.001095085148226285
2024-03-06,-0.006384736711727724,0.006809417995429805,0.0010134465752421854,0.000531008860949501,-0.001455424838567913
2024-03-07,-0.002692825701754366,0.009340630023973192,-0.0020490308959477295,-0.001919493861149358,0.0014646309379101735
2024-03-08,0.002325061715841876,-0.002705685576192492,0.0020056098597842674,0.0067547168023522385,-0.003935068812335234
2024-03-11,0.005824797651145287,-0.003716246287504552,-0.004265472094194426,0.0016945140310662809,-0.008479839997742947
2024-03-12,-0.0016352234071248,0.007794376361910372,-0.006062383727957621,-0.0036672618838410956,0.010242346188001919
2024-03-13,-0.0015991611665057877,0.0002831155687108613,-0.0006830691993800708,0.003551666964750713,0.0001750116165868396
2024-03-14,0.008951531182497318,-0.005045527131097667,-0.008003781627297948,-0.0038631909351898868,0.006569924085719403
2024-03-15,-0.0034775985769283516,-0.004779948418611368,0.004629871596202663,0.007883832599029935,-0.003017550428284134
2024-03-18,0.0021476269235291335,0.003428559639560297,-0.006546577362196079,0.000916540173837819,0.0023609430015921135
2024-03-19,0.0005487825381612383,0.0029898530148366213,0.0005036560669666474,-0.0005510595097123008,0.005044911364659458
2024-03-20,-0.004502300271121752,0.006366540121563778,0.005108319136841247,0.005476126637862453,-0.0006329070330758171
2024-03-21,-0.0027927648296213383,0.006205209001250229,0.000668366178726984,0.004429702190985763,0.001713623082921229
2024-03-22,-0.00131417574662001,-0.0036775369147713025,-0.00462034753020171,0.00021374102367083795,0.004636378475840519
2024-03-25,-0.0012437949415646434,-0.0020551160041498667,-0.0007129750564780407,0.006148526499063323,-0.000941319523363962
2024-03-26,0.0022082386325874125,-0.0012453883592223422,0.0004376967571118873,0.0007565407533447429,-0.0007267963723817719
2024-03-27,-0.0009380771047535366,0.006869212948972449,0.005324107497366661,0.0048679287684437016,-0.011489116930927124
2024-03-28,-0.00294043931210614,0.0008582391446986284,0.0022793588825051037,0.002538159341955816,-0.004693944721769143
2024-03-29,-0.00020220123289897343,7.08818801725739e-05,0.0002971610561562642,0.00018269324482591797,0.0003211152685947802
2024-04-01,0.0012368614733684858,-0.004959281871035535,-0.0030026143409756442,-0.001807589515701766,-0.000623716523983416
2024-04-02,0.005268499575102595,-0.006007819421442246,-0.006785122801787936,0.004767811271790045,0.002299028883013204
2024-04-03,-0.0013929412667536144,0.0023351651603690125,0.004172112088663183,0.005302599512434426,0.001957367523904128
2024-04-04,0.0038019083574040817,-0.005588458168397053,-1.097465726567027e-05,0.000881924211732361,-0.004592866544768963
2024-04-05,-0.001874040963266664,0.003123424533911419,-0.0006703726972809325,-0.003497939257355108,0.008617383070583792
2024-04-08,-0.0018971524511050806,0.002275881269813415,0.0018671143289569767,0.0017366364938390597,-0.003454045666937732
2024-04-09,0.0002718330331424793,0.0008443853182123674,0.0018398952803606603,-0.0017196729027312164,-0.011360127575429969
2024-04-10,0.0010512729649931898,-0.010273059981134586,-0.006100494981139933,-0.0034687906844289343,0.006109719418292246
2024-04-11,-0.0036503702156078692,0.0020063654166046813,0.0026212865930071443,-0.004116038895844438,0.006601278786618111
2024-04-12,0.006584271466379302,-0.011940192937639352,-0.002592622420705998,0.00016985316983733395,0.0022273054452945818
2024-04-15,0.006955641625044201,-0.009520770775234213,-0.004316508399853018,0.004361489469848619,0.0011826318241809548
2024-04-16,0.00225171300736549,-0.007903337871640026,0.0013835556455594209,-0.005780237957454871,0.0047224634992357305
2024-04-17,0.003180838324550167,-0.0044099545251068415,-0.0034627822185671494,0.00471513594791866,-0.00480395498709715
2024-04-18,-0.0002402684038206738,0.00032152864017489494,-0.0017722404298223275,0.005865013111966657,-0.0026822514449562317
2024-04-19,0.010022177840274961,-0.006386238529399328,0.0021914959077978663,0.01003072576600944,-0.008113320521150972
2024-04-22,-0.004536021154035565,0.007997820822123159,-0.0026767999404691666,0.0013394348122383228,0.0030678626051561532
2024-04-23,-0.003867623496849768,0.012263419368348552,0.003044953255612144,-0.0016820123093657306,0.005611321911376808
2024-04-24,0.007473770396680257,0.00010947099769450684,-0.0013525600261304646,-0.001477584401578898,-0.004717539474391721
2024-04-25,-0.0011326163005291098,-0.004755122507516191,-0.0021712125052119,-0.0006889434321220479,-0.0032863109090644823
2024-04-26,-0.008027068666546736,0.007071165240306756,0.0020638223491302224,-0.004707415220218492,0.0049362044353150995
2024-04-29,-0.0037789048130432478,0.004634787733927891,0.0024510458489504193,-0.0011142587742058432,-0.009740895645611798
2024-04-30,0.0012523406938110544,-0.011827463685513023,0.0005941854761299901,0.00047446611227670003,-0.000588720379113644
2024-05-01,-0.0023706700548076476,-0.003002995180647579,0.005947407609014999,-0.0003004450366453631,-0.0019529555333779591
2024-05-02,-0.00821989968405512,0.009517146011034684,0.004641701863131136,-0.0008502481572986885,0.00025845730526061574
2024-05-03,-0.0035282143300437553,0.01124003002962376,-0.0003495824428082191,-0.003927434519648846,-0.0008738860917471649
2024-05-06,-0.004343183264304528,0.008120643552044214,0.000259569473719979,-1.317134830413303e-05,0.0063940181169840505
2024-05-07,0.00439315719395093,0.0026129530041996076,-0.0009318603951603363,-0.0031304243084646446,-0.00035453154975307124
2024-05-08,0.0064177102591257956,-0.002772982534120552,-0.002479477653240656,0.003383525285099202,0.001326761539680082
2024-05-09,0.001792453717440659,0.005678922074308673,0.001567633501219023,0.003355983164105205,-0.006152939521078945
2024-05-10,0.0031769134375967075,0.0028350703687952962,-0.007586210076124403,0.0019475488633921125,0.0008045689003656836
2024-05-13,-0.0036331034147061977,0.0002800168929123345,0.0025653892170027304,0.00014052869716471233,-0.008921839598640159
2024-05-14,-0.0060614792655793405,0.004667037582167682,0.006293566524922247,0.0009006328747581613,-0.004687862773399773
2024-05-15,-0.002935743470566623,0.010004680416486268,-0.0021647065097828142,-0.004502619749128564,0.008153936288863219
2024-05-16,0.0013442491889001345,-0.001223020859562631,-0.0011486573095562352,-0.0010591245088375416,-0.00798879123073613
2024-05-17,0.0017704910431611011,0.001155600213966651,-0.0008319288031378394,0.003526633551046437,0.00013296707915234966
2024-05-20,-0.0038364981162905785,0.001660377756710467,0.00218101272792005,-0.0062469440370650645,0.00378386315576687
2024-05-21,0.004858082685251556,-0.0009073973016421432,-0.002839253151892692,0.00041731669322985854,0.002599424001437886
2024-05-22,0.0004905230696690772,-0.0046534802906794,0.00010381199726043131,-0.004309940451750301,-0.004101625914997611
2024-05-23,0.0004095355024334821,-0.00654213081530161,-0.0037113036747880583,-0.003946659496133745,0.014398811164120862
2024-05-24,-0.002414598052032578,0.004113358138362137,0.0021646767419368318,0.003083303357075934,0.004111448225294849
2024-05-27,-0.0008120717370279982,0.002147163264406193,-0.0008874240348279544,0.0011191272548644712,-0.0006862312211047628
2024-05-28,-0.006458957582942103,-0.0015160882274273826,0.0027650579086350192,-0.0002823686372953925,0.003164510287678151
2024-05-29,-0.000190566579187622,-0.011406295950929929,-0.0014315594791566065,-0.0022219217213185526,0.0038329412038580098
2024-05-30,0.0006866573373176435,-0.000700887890474141,0.005727476042127698,0.00578678961353573,-0.007064096998124088
2024-05-31,0.004482317459468335,0.006153255309526185,-0.004862205637383701,0.0067768081274161875,-0.004868599702255825
2024-06-03,-0.003330213919100769,0.0029797172895554007,-0.0020167521785838115,-0.0017393602746054062,-0.0030945274659537523
2024-06-04,0.0009466513189617849,-0.001801479854067043,-0.00591506434242566,-0.007799520581654753,-0.004747378584526068
2024-06-05,-0.0018000559838049315,0.00697489449251117,0.003666294509207717,-0.00741929880293355,0.004744533501566577
2024-06-06,0.0015905389558068255,0.0016018383626276234,-0.002666074860070271,-0.0013460722469889883,-0.0011371551817479745
2024-06-07,0.005574326190478894,-0.004880320430085871,-0.005543506693065563,-0.0007872481684387692,0.003194407107320683
2024-06-10,-0.003463779127741768,0.0007351681033255298,0.0005726426654217216,0.0003295615118443199,0.00776105481830435
2024-06-11,0.003722613891350161,-0.0027632083964830413,0.0021088982438103323,-0.008823802491954394,-0.006226183791557445
2024-06-12,-0.0007672598500423623,0.010276030812142473,0.003883398594154295,-0.00370246403828327,0.0042835095080262404
2024-06-13,0.0032810575492538533,-0.005342558337462418,-0.005050879404009818,-0.004890637142607568,0.003391520594011806
2024-06-14,0.002799179797398711,-0.005042799471128055,-0.0066537455794044255,-0.0014385018313837258,0.0033264945076162842
2024-06-17,0.00784674932966669,0.003640103760916142,-0.0018184377127472083,0.0008481379353255587,0.002585843196848842
2024-06-18,0.0018088525986778231,0.003593126896319396,-0.004205509125848529,0.001620341700394774,0.008940721126129064
2024-06-19,0.00040440292712864794,0.000711109343292314,-0.0005713423039577072,0.0009819536794082506,0.0012521030705095163
2024-06-20,0.00033880089468225135,-0.0009776099559191012,-0.0025435497858516246,0.0037948582373843564,-0.0030902365292780547
2024-06-21,-0.0016517917438562632,-0.003994616113983635,0.0019483205517305175,-0.004002399230005923,-0.00591594208040104
2024-06-24,0.0020689082248661656,0.0018894585274569732,-0.0024668447135250352,0.007181643229694902,-0.00566515308168114
2024-06-25,0.0026895660561273693,0.0013428148151301003,-0.00432881649423913,-0.00519019156272229,0.007970982736380085
2024-06-26,0.0001658941082909594,-0.0008862754935042046,0.0009137035508319227,-0.0023779341515609374,-0.0005479760782592267
2024-06-27,-0.0042233691559522635,-4.212860385518799e-05,0.006203019032864931,-0.0015560815076848342,-0.0006697318415739477
2024-06-28,0.002829886942234225,-0.0017296572851429814,0.0029112516721295904,0.005864056456175143,0.005391276635481945
2024-07-01,0.0014786071317292302,0.0011662711661716433,-0.005794086476436467,-0.00150178650883087,0.005403523771560392
2024-07-02,0.0031338871639543632,0.003987507520145223,-0.0026920695242392306,0.002086274733097718,-0.00019474124174501177
2024-07-03,-0.005041422527806034,0.007576963509617687,-0.0007939980792423733,-0.002272130005940627,0.00016555866503475958
2024-07-04,-0.00022377669173285206,0.0022287437119812258,-0.0008727578895595827,0.0012953535498364103,0.0007311485607618799
2024-07-05,-0.0022775210702625486,0.0015656026737045298,-0.0029793580252015796,-0.008838136376674655,-0.004371721792980864
2024-07-08,-0.0013717101000412949,-0.00030487863001528524,0.00428375604044513,-0.0015374382149617126,0.0005377242083005576
2024-07-09,-0.0026943141276069013,-0.0019818333348158752,-0.004884462258397005,0.0010648281860503586,0.004477286551994366
2024-07-10,-0.0007625982245469657,0.00869881525456084,-0.001154559304944264,0.001298593747001043,0.0011042935237913919
2024-07-11,-0.012838321137223569,0.0028333822054488044,0.018976941163562678,0.009540860917939726,-0.011229839356944911
2024-07-12,-0.0063580866524987085,0.00694070862915741,0.003827302347178504,-0.00437230870652057,-0.007863319564407561
2024-07-15,-0.00011395951340824703,0.00011296072409066563,0.008271278898916773,-0.0001232124497424748,0.0045320665102847185
2024-07-16,-0.005294208670869175,0.0042821057192734355,0.015525408757236321,0.0033404047344371838,-0.006061305143358264
2024-07-17,0.006004793532108906,-0.008110981258284095,-0.0037290774557251867,0.016775421876152448,-0.014732727734168049
2024-07-18,0.0073170268773121785,-0.007908965779010579,-0.007348964266051049,0.0037150791305145445,0.004883111446524521
2024-07-19,0.0011300484106962763,-0.007722197516712557,0.0006654243638019874,-0.0014339935106733551,0.003603310663221073
